sim_id,p_launch_time,p_latitude,p_longitude,p_altitude,p_balloon_mass,p_payload_mass,p_neck_lift,p_burst_diameter,p_time_step,p_iter_max,p_DataSet,p_parachute_cd,p_parachute_mass,p_parachute_diameter,burst_time_s,landing_time_s,burst_lat,burst_lon,burst_alt_m,land_lat,land_lon,land_alt_m,drift_m
537,2025-10-18 13:00,40.44552572582407,-104.63778624890587,1500,0.6,1.7871038132452752,1.9407972652752186,6.0,0.5,57600,gfs,1,0.1,1.22,15263.0,1767922297.3564053,39.333575425185174,-101.65482036406986,27752.05280873635,39.230550576934284,-101.2722122981255,1497.3859846352836,317502.47332635394
538,2025-10-18 13:00,40.44623626481138,-104.63822273026284,1500,0.6,1.770525460710111,2.0900722136680527,6.0,0.5,57600,gfs,1,0.1,1.22,5953.5,1767922299.981031,40.16611887386548,-103.63534006456106,27384.61558683937,40.015646505337195,-103.2416143640705,1498.4804980554572,127861.03771551495
539,2025-10-18 13:00,40.44652555932763,-104.6379299255512,1500,0.6,1.8032491703895657,2.0110598930435373,6.0,0.5,57600,gfs,1,0.1,1.22,9693.5,1767922304.4645753,39.86801973956073,-102.89985617309152,27575.709113303335,39.73066660603563,-102.49486368904927,1499.6029576440287,198922.26488022518
540,2025-10-18 13:00,40.44631548847779,-104.63845337210057,1500,0.6,1.7983451878625891,1.936632030169095,6.0,0.5,57600,gfs,1,0.1,1.22,18831.5,1767922317.0828676,39.04812609306773,-100.87869937714905,27762.044691030034,38.97913725379986,-100.51381490145731,1499.9593437085935,388649.79465059267
541,2025-10-18 13:00,40.4455752833409,-104.63821067699105,1500,0.6,1.7874806411384543,1.9569086154058475,6.0,0.5,57600,gfs,1,0.1,1.22,12949.0,1767922323.5556455,39.55509342140716,-102.16071744774857,27711.70522728825,39.43494563196037,-101.7524552485304,1498.942604343648,270455.87585218844
542,2025-10-18 13:00,40.44668455550159,-104.63807524390147,1500,0.6,1.797304155880457,2.0098896826150887,6.0,0.5,57600,gfs,1,0.1,1.22,9433.0,1767922327.8034863,39.890499461110075,-102.9589056818094,27579.556606515667,39.747734808862596,-102.55973748275267,1497.332301721348,193104.25799766788
543,2025-10-18 13:00,40.44694218531968,-104.63786407292982,1500,0.6,1.809026546068793,2.0732016856290367,6.0,0.5,57600,gfs,1,0.1,1.22,6649.5,1767922330.723982,40.13005951448863,-103.50980393181736,27425.669186365132,39.977592657753256,-103.11601920855253,1497.927132914184,139365.36501575913
544,2025-10-18 13:00,40.44607210281339,-104.63804141137297,1500,0.6,1.7922211165320465,1.986097764109573,6.0,0.5,57600,gfs,1,0.1,1.22,10592.0,1767922335.5996704,39.78197216810258,-102.71178232396723,27638.32483335306,39.64893245634906,-102.29767281870507,1497.3315906749006,218033.912292423
545,2025-10-18 13:00,40.44710538393876,-104.63759017501675,1500,0.6,1.8050432720797367,1.9130257151775703,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767922360.3437598,38.76760878769207,-97.95276950682889,13198.096241277372,38.76762877321703,-97.95260164149656,13197.11802332442,602184.3596868911
546,2025-10-18 13:00,40.447073530589954,-104.63773373480066,1500,0.6,1.789945236997403,1.944584644997423,6.0,0.5,57600,gfs,1,0.1,1.22,14582.5,1767922368.3773088,39.40795438005362,-101.82992740002155,27741.612199566473,39.30298802273863,-101.43888747969517,1497.1481175594226,301138.89552347723
547,2025-10-18 13:00,40.446207004337914,-104.63795724041552,1500,0.6,1.7969336312761293,1.9534140305054906,6.0,0.5,57600,gfs,1,0.1,1.22,14415.5,1767922376.4577377,39.41835893986406,-101.85621772360092,27719.103267681312,39.31087330890608,-101.46432921811633,1498.543987508046,298765.2633843443
548,2025-10-18 13:00,40.44631837159687,-104.63822032478036,1500,0.6,1.8079650315525795,2.0521520473210484,6.0,0.5,57600,gfs,1,0.1,1.22,7516.0,1767922379.8201087,40.06915754971238,-103.35270161034917,27476.089386984568,39.92038571486716,-102.950807267917,1497.014924972328,154814.3763609692
549,2025-10-18 13:00,40.4465537756592,-104.63749743734108,1500,0.6,1.7883454138538142,2.0096604551348287,6.0,0.5,57600,gfs,1,0.1,1.22,8983.5,1767922383.8867428,39.9296697731005,-103.05550888118366,27579.560918948362,39.78735282440743,-102.65985025168375,1497.9831725794706,183442.26460492238
550,2025-10-18 13:00,40.4463876581503,-104.63839454065364,1500,0.6,1.7649749666425099,2.1314235872953433,6.0,0.5,57600,gfs,1,0.1,1.22,5335.0,1767922386.332046,40.1960010399785,-103.71473999498835,27286.849087162063,40.04846010911129,-103.32206768722486,1498.3056204239188,120159.50336657504
551,2025-10-18 13:00,40.446661223917566,-104.63761127921,1500,0.6,1.8372964464915902,1.9576421171665321,6.0,0.5,57600,gfs,1,0.1,1.22,26783.0,1767922411.0680885,38.74240490667302,-99.25371940765457,27709.16644878702,38.67456727220085,-98.85953528495178,1497.037292600944,532950.5000078469
552,2025-10-18 13:00,40.44603036368886,-104.63754659658353,1500,0.6,1.8364996103263025,1.9514566869158967,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767922435.4328492,38.69228409847049,-98.28366851633587,20221.35546361935,38.69229954535044,-98.2836721098895,20221.012880699946,578315.5346880483
553,2025-10-18 13:00,40.44596910635515,-104.63717304000923,1500,0.6,1.7414211318182775,1.9032801172288356,6.0,0.5,57600,gfs,1,0.1,1.22,13904.5,1767922442.6783228,39.458807603661086,-101.93025564539826,27846.57829293338,39.34684084691981,-101.51944111210294,1497.1113494613262,292684.381256715
554,2025-10-18 13:00,40.44662233615329,-104.6381934177969,1500,0.6,1.7883945420899137,1.893451389715587,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767922466.6826744,39.00669260123455,-98.83164415023143,10342.280912421395,39.00666299382345,-98.83149616576979,10341.192039123143,521644.6243990476
555,2025-10-18 13:00,40.44654853453677,-104.63773938728393,1500,0.6,1.8029016001815916,2.0119692755755145,6.0,0.5,57600,gfs,1,0.1,1.22,9587.0,1767922471.052255,39.876390245406114,-102.92052419885795,27573.908973978814,39.7354346430865,-102.52111177914186,1499.9676385942767,196644.80036912623
556,2025-10-18 13:00,40.446049567192176,-104.63685871027457,1500,0.6,1.7824539336778495,1.9963205115210607,6.0,0.5,57600,gfs,1,0.1,1.22,9354.5,1767922475.3138695,39.89495365640832,-102.97926095810466,27612.131653584165,39.75121234290306,-102.5795880210787,1499.794303771357,191276.8855284021
557,2025-10-18 13:00,40.445654789113846,-104.63743426741985,1500,0.6,1.785335986912206,2.1045833963748444,6.0,0.5,57600,gfs,1,0.1,1.22,5953.5,1767922477.9569526,40.16479533880032,-103.63356034618438,27349.693964305436,40.01483213765918,-103.24117756268812,1498.955117840868,127844.19152649688
558,2025-10-18 13:00,40.4458903519417,-104.63782254542338,1500,0.6,1.8052002542885721,2.0251378021711988,6.0,0.5,57600,gfs,1,0.1,1.22,9058.5,1767922482.0372272,39.92150486729985,-103.04187503636436,27542.431902229582,39.77899599803902,-102.64805396908349,1498.229790892574,184739.47895990242
559,2025-10-18 13:00,40.44584246220271,-104.63781571427994,1500,0.6,1.841393719164628,2.1847834014284544,6.0,0.5,57600,gfs,1,0.1,1.22,5594.5,1767922484.6211996,40.18135303182467,-103.6781330391348,27162.77933325939,40.03508857072797,-103.28914295437232,1497.6759937755326,123248.21406434097
560,2025-10-18 13:00,40.44622419383002,-104.63794366007525,1500,0.6,1.7557673572373418,2.0527837989516327,6.0,0.5,57600,gfs,1,0.1,1.22,6194.0,1767922487.3567817,40.15502442919697,-103.5948745735339,27473.73987641653,40.00408532871703,-103.1995022294702,1497.8735554932657,131644.3867294775
561,2025-10-18 13:00,40.44520173719458,-104.63835395033645,1500,0.6,1.7964542027969386,1.9537700115043708,6.0,0.5,57600,gfs,1,0.1,1.22,14341.5,1767922495.3947573,39.42273784642877,-101.86867019502277,27718.83161617911,39.313678080383255,-101.47544424370514,1499.4993366567046,297754.34420963447
562,2025-10-18 13:00,40.446171594202376,-104.63727465684242,1500,0.6,1.7920188988805292,1.9838997234175884,6.0,0.5,57600,gfs,1,0.1,1.22,10750.0,1767922500.4113536,39.769621369932814,-102.6747550242303,27643.16729845228,39.639157168689756,-102.25796034883204,1499.4726931521088,221522.03993099503
563,2025-10-18 13:00,40.44676255570238,-104.63936136094675,1500,0.6,1.808608502044122,2.0622695105206614,6.0,0.5,57600,gfs,1,0.1,1.22,7344.0,1767922503.585963,40.08103985628189,-103.38163467594165,27452.611829865753,39.93225510408856,-102.97979474765387,1496.8116042367517,152132.74865384918
564,2025-10-18 13:00,40.446217900573586,-104.63824825080563,1500,0.6,1.817509730302265,2.0606499166040195,6.0,0.5,57600,gfs,1,0.1,1.22,7538.0,1767922506.8666673,40.06717351980579,-103.34911208076086,27455.325379290294,39.91864969446779,-102.94803664403824,1499.6046980438111,155104.99849842116
565,2025-10-18 13:00,40.445907351846905,-104.63861816357876,1500,0.6,1.8281463685948758,1.9036745040104117,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.445907351846905,-104.63861816357876,1500.0,40.445907351846905,-104.63861816357876,1500.0,0.0
566,2025-10-18 13:00,40.44671976230623,-104.63780527867044,1500,0.6,1.8151665493753684,2.0230482189924066,6.0,0.5,57600,gfs,1,0.1,1.22,9696.5,1767922511.2804518,39.86728461361226,-102.89916010640724,27546.294400887284,39.73021813798012,-102.49518651252015,1497.719698373273,198916.30058672326
567,2025-10-18 13:00,40.44605156203462,-104.63755626684419,1500,0.6,1.847144913690324,1.9654441853564149,6.0,0.5,57600,gfs,1,0.1,1.22,28215.0,1767922535.886235,38.749938591539745,-98.93797129860134,27688.697614192475,38.749907945931845,-98.85753040478275,13983.729205533213,529797.2396753295
568,2025-10-18 13:00,40.446324482518236,-104.6374249158447,1500,0.6,1.7947770628856257,1.8715673606802694,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.446324482518236,-104.6374249158447,1500.0,40.446324482518236,-104.6374249158447,1500.0,0.0
569,2025-10-18 13:00,40.44592978913471,-104.638167367457,1500,0.6,1.7992205611341223,2.1001739771499275,6.0,0.5,57600,gfs,1,0.1,1.22,6160.5,1767922538.5712078,40.15460710356442,-103.60029504292055,27360.011330883248,40.005031473789415,-103.20886878928854,1497.4903018094317,130872.40876030359
570,2025-10-18 13:00,40.446310824298145,-104.63852232886758,1500,0.6,1.7973920178172145,1.988991663415267,6.0,0.5,57600,gfs,1,0.1,1.22,10776.0,1767922543.4974008,39.7676418863567,-102.66891478462435,27631.352537007395,39.63792377215493,-102.25203103914147,1497.84158606978,222143.8870867711
571,2025-10-18 13:00,40.446563490096274,-104.63808603194184,1500,0.6,1.7806192484285857,1.860062558163105,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.446563490096274,-104.63808603194184,1500.0,40.446563490096274,-104.63808603194184,1500.0,0.0
572,2025-10-18 13:00,40.44633872783784,-104.63783522274294,1500,0.6,1.7995431087743754,2.114145364044298,6.0,0.5,57600,gfs,1,0.1,1.22,6009.0,1767922546.1144457,40.162305287305884,-103.62496011275155,27328.222013296527,40.0127757325327,-103.23379472105837,1497.5656528198078,128572.10216470019
573,2025-10-18 13:00,40.44590168577983,-104.6386440383844,1500,0.6,1.8260666003202637,2.0890806392452674,6.0,0.5,57600,gfs,1,0.1,1.22,6678.5,1767922548.972849,40.12423124006454,-103.50974159233762,27386.47555994164,39.973310138776455,-103.11034148060037,1496.6553614646477,140013.56207235306
574,2025-10-18 13:00,40.44521140279956,-104.63815410781204,1500,0.6,1.772221400873307,2.1033860347267828,6.0,0.5,57600,gfs,1,0.1,1.22,5792.0,1767922551.6926568,40.17346247344469,-103.65844405219306,27352.52429081385,40.02364258940791,-103.26366249437154,1499.478418708788,125739.2327258397
575,2025-10-18 13:00,40.44629569045408,-104.63786702212514,1500,0.6,1.8074791132678285,1.953828132275609,6.0,0.5,57600,gfs,1,0.1,1.22,16737.5,1767922561.9101307,39.203619881266505,-101.32323496693895,27718.830635697297,39.11765502030624,-100.94137586852455,1497.0970307348011,348673.4657759457
576,2025-10-18 13:00,40.44593492029031,-104.63886005790475,1500,0.6,1.7816551102497578,1.9351417227695968,6.0,0.5,57600,gfs,1,0.1,1.22,15295.0,1767922570.619726,39.332911577673634,-101.64794496789145,27765.459574739427,39.23009733043615,-101.26490000999758,1499.4533905068483,318191.2308839276
577,2025-10-18 13:00,40.44680253686593,-104.63711666510741,1500,0.6,1.7552392305646578,1.9812377860348265,6.0,0.5,57600,gfs,1,0.1,1.22,8752.5,1767922574.7244387,39.95303734822772,-103.09931091489386,27650.13957672681,39.80928221339149,-102.70036973253048,1497.5635858016706,179268.38525916656
578,2025-10-18 13:00,40.446088972115405,-104.63815132471896,1500,0.6,1.778700343401365,1.929267063785849,6.0,0.5,57600,gfs,1,0.1,1.22,15788.0,1767922583.9444945,39.286463750733894,-101.54071813732384,27780.857521871276,39.195234970302685,-101.15562424345312,1497.3988277811302,328302.3108373369
579,2025-10-18 13:00,40.44580459083943,-104.63736672319371,1500,0.6,1.7747616687585823,1.9494644821345182,6.0,0.5,57600,gfs,1,0.1,1.22,12170.5,1767922589.8435113,39.64856465798985,-102.35449973003149,27729.088671476435,39.53225343308422,-101.94271451688724,1499.265292530566,251023.81033571716
580,2025-10-18 13:00,40.44691333674096,-104.63700193982086,1500,0.6,1.7891252204187635,2.006654635669857,6.0,0.5,57600,gfs,1,0.1,1.22,9170.5,1767922593.9046388,39.91176745541872,-103.01595237794334,27586.347978693153,39.768099796402474,-102.62032967509565,1499.111601867558,187378.31452006666
581,2025-10-18 13:00,40.4469689246203,-104.63772059660266,1500,0.6,1.8136804296801237,2.0779935195056347,6.0,0.5,57600,gfs,1,0.1,1.22,6647.0,1767922596.8398206,40.12995416790882,-103.50982347057572,27413.20087600142,39.977664585764465,-103.11648074886806,1497.2506551881772,139315.76264400646
582,2025-10-18 13:00,40.44596033988509,-104.63709489368796,1500,0.6,1.7916675790531646,2.0721358304952955,6.0,0.5,57600,gfs,1,0.1,1.22,6400.0,1767922599.6235998,40.142540120926874,-103.55724601110352,27428.064473104296,39.99207202077322,-103.16430215406638,1496.7103737114833,134848.07766780208
583,2025-10-18 13:00,40.44542125148107,-104.6369699969571,1500,0.6,1.8305332240274677,1.7492801411062193,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44542125148107,-104.6369699969571,1500.0,40.44542125148107,-104.6369699969571,1500.0,0.0
584,2025-10-18 13:00,40.44662341392848,-104.63720708982996,1500,0.6,1.7848146000390572,1.9879372415793528,6.0,0.5,57600,gfs,1,0.1,1.22,9956.0,1767922604.0936131,39.845454660501694,-102.84914470714287,27633.030675474867,39.70981908044102,-102.44138750978594,1498.6866824441806,203992.74145729456
585,2025-10-18 13:00,40.44649675006635,-104.63794521538047,1500,0.6,1.8288208610480632,2.0677789906405284,6.0,0.5,57600,gfs,1,0.1,1.22,7625.5,1767922607.4071555,40.06167162821353,-103.33410849762595,27437.657719546958,39.913320472019926,-102.93361297597846,1498.5463065279848,156456.2625567332
586,2025-10-18 13:00,40.4459309781251,-104.63757634325563,1500,0.6,1.820690246625424,1.9157309501650515,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.4459309781251,-104.63757634325563,1500.0,40.4459309781251,-104.63757634325563,1500.0,0.0
587,2025-10-18 13:00,40.44665454067281,-104.6387094083978,1500,0.6,1.8049109439851652,1.9733918076998829,6.0,0.5,57600,gfs,1,0.1,1.22,13033.5,1767922614.1294951,39.54861725486973,-102.1445813328183,27669.251581764252,39.430116210463666,-101.73807680845704,1496.6835613314386,271888.41727643926
588,2025-10-18 13:00,40.44634939104416,-104.63688958798352,1500,0.6,1.8378191690737655,1.9687815716658692,6.0,0.5,57600,gfs,1,0.1,1.22,20709.5,1767922629.4578953,38.93366521088793,-100.5793326705142,27681.3211511818,38.85735411802179,-100.21220514129924,1497.8510869665474,417922.0930278207
589,2025-10-18 13:00,40.44621374877289,-104.63742046724869,1500,0.6,1.7892956038129206,1.9969862688249196,6.0,0.5,57600,gfs,1,0.1,1.22,9692.5,1767922634.1364455,39.868484678774834,-102.90000745452345,27611.807106457793,39.73086470070654,-102.49372994430705,1498.0785702398537,198948.4004356996
590,2025-10-18 13:00,40.4452381397358,-104.63848920884793,1500,0.6,1.827350828853377,2.042248415605109,6.0,0.5,57600,gfs,1,0.1,1.22,9323.0,1767922638.5164928,39.894908370439374,-102.98823027988,27500.09526620407,39.751305908974075,-102.59360211113494,1499.5330786837583,190273.89938191607
591,2025-10-18 13:00,40.44605715026645,-104.6377526327631,1500,0.6,1.8345882530642903,2.125178224119234,6.0,0.5,57600,gfs,1,0.1,1.22,6286.5,1767922641.334388,40.14677137039551,-103.57756320680683,27300.81092033617,39.99803435640349,-103.18877437384775,1496.6653230948925,132724.02127916383
592,2025-10-18 13:00,40.44575313812181,-104.63776003046313,1500,0.6,1.7942920480709463,2.0273030477239957,6.0,0.5,57600,gfs,1,0.1,1.22,8463.5,1767922645.2420392,39.97970951381413,-103.15638167884504,27535.645378027195,39.835369857251735,-102.75817275734616,1499.7570874936782,173587.03787479483
593,2025-10-18 13:00,40.4467792344791,-104.63848687050574,1500,0.6,1.8030719032647866,2.071622959211745,6.0,0.5,57600,gfs,1,0.1,1.22,6583.0,1767922648.159257,40.132839196322365,-103.52617493205379,27428.77637779932,39.980806914652064,-103.1339674965389,1496.9841440775392,137858.15638772096
594,2025-10-18 13:00,40.446741672788,-104.63783651593651,1500,0.6,1.8145183429155396,2.0365059575512556,6.0,0.5,57600,gfs,1,0.1,1.22,8965.0,1767922652.6653647,39.93045197549876,-103.05936961821989,27514.01954652515,39.78887589921134,-102.66597793209648,1497.140251347368,182929.83816896725
595,2025-10-18 13:00,40.44642056008584,-104.63711618494771,1500,0.6,1.7600823948404827,2.0106657143836393,6.0,0.5,57600,gfs,1,0.1,1.22,7378.0,1767922656.1942713,40.08068575786448,-103.37499868929187,27577.349959594714,39.93086095951029,-102.96892562545911,1499.2729635940416,152857.25047833982
596,2025-10-18 13:00,40.44701480125647,-104.63764815983336,1500,0.6,1.780972964084109,2.0318595511659936,6.0,0.5,57600,gfs,1,0.1,1.22,7384.0,1767922659.553668,40.07945603583772,-103.37352196287145,27526.043972976102,39.9302476266227,-102.96937478247956,1499.8058488124177,152914.19098402318
597,2025-10-18 13:00,40.44655646189708,-104.63769779236846,1500,0.6,1.7487535463678407,2.004621913464836,6.0,0.5,57600,gfs,1,0.1,1.22,7280.0,1767922662.8274605,40.08817028412169,-103.39147715038183,27592.20622635146,39.93781756034813,-102.98416442165811,1497.0247598741803,151412.11116890228
598,2025-10-18 13:00,40.445971346927855,-104.63794824670221,1500,0.6,1.7701957396452694,1.9589175152435534,6.0,0.5,57600,gfs,1,0.1,1.22,10987.0,1767922668.3222275,39.750386147082466,-102.61947872347749,27705.625403157697,39.62565320448721,-102.19933176781944,1499.1193427577637,226756.21494406383
599,2025-10-18 13:00,40.44643990267433,-104.6370400941764,1500,0.6,1.7483170539957518,1.9584439340228517,6.0,0.5,57600,gfs,1,0.1,1.22,9523.5,1767922672.9269311,39.88081340227256,-102.93394148527223,27708.081095354955,39.737570607247804,-102.53008866901322,1497.8879685721224,195788.46849904416
600,2025-10-18 13:00,40.446877381144766,-104.6378662512778,1500,0.6,1.7987968027967418,2.0437032401906263,6.0,0.5,57600,gfs,1,0.1,1.22,7502.0,1767922676.3111184,40.070701625612344,-103.3541021414668,27497.45620427897,39.92173653635516,-102.95143789385975,1497.002849725526,154701.81312799078
601,2025-10-18 13:00,40.44724117978653,-104.637536512697,1500,0.6,1.8288544817320467,1.9830396629508567,6.0,0.5,57600,gfs,1,0.1,1.22,15232.0,1767922685.272651,39.33303005634958,-101.66122764920028,27644.817776670687,39.23056809681377,-101.2820435951036,1497.6937903299931,316801.2057125054
